id,host_id,neighbourhood_cleansed,latitude,longitude,host_since,price,price_category,price_per_person,room_type,property_type,accommodates,host_total_listings_count,host_professional,host_scope,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,estimated_revenue_l365d,estimated_occupancy_l365d
1139640609540975960,559576299,Pollença,39.8776616,3.0465289,2024-01-31,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire villa,6,671.0,True,Global,0,,,,,,,,,f,0.0,0
1139771477848996923,498850624,Llucmajor,39.36710626679017,2.846244032263177,2023-01-31,275.0,Premium,68.75,Entire home/apt,Entire home,4,5.0,True,Mixed,12,4.92,4.58,4.42,5.0,5.0,4.58,4.5,0.83,t,17600.0,64
1139865013814987193,165386213,Pollença,39.911435542226265,3.091627008405668,2018-01-02,196.0,Mid-range,32.666666666666664,Entire home/apt,Entire rental unit,6,34.0,True,Mixed,0,,,,,,,,,f,0.0,0
1139879029376489787,27786302,Andratx,39.54502158721508,2.3884188677222435,2015-02-15,139.0,Mid-range,34.75,Entire home/apt,Entire condo,4,3.0,False,Mixed,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,f,8618.0,62
1140262876288994219,80839530,Sa Pobla,39.801522723555166,3.014786612342981,2016-06-30,313.0,Premium,52.166666666666664,Entire home/apt,Entire villa,6,2769.0,True,Global,0,,,,,,,,,f,0.0,0
1140364692457041772,12794795,Santanyí,39.3213519,3.132468,2014-03-04,180.0,Mid-range,30.0,Entire home/apt,Entire home,6,33.0,True,Mixed,13,4.69,4.77,4.62,5.0,5.0,4.62,4.62,0.93,t,10800.0,60
1140504931110702202,66176030,Santanyí,39.37406094042208,3.2380993730163654,2016-04-07,1500.0,Ultra Luxury,125.0,Entire home/apt,Entire home,12,249.0,True,Mixed,10,4.7,4.8,4.7,5.0,4.8,5.0,4.7,0.61,f,63000.0,42
1140695872634571457,161538161,Andratx,39.55815,2.39465,2017-12-06,95.0,Budget,47.5,Private room,Private room in chalet,2,1.0,False,Local,46,4.87,4.85,4.93,4.93,4.93,4.91,4.72,2.75,t,23560.0,248
1141035539875513191,150436083,Santanyí,39.34295,3.09239,2017-09-13,204.0,Premium,34.0,Entire home/apt,Entire home,6,69.0,True,Global,9,3.56,3.56,3.33,4.22,3.67,4.11,3.22,0.65,f,9792.0,48
1141053731879745550,173328477,Alaró,39.68572,2.79151,2018-02-14,2001.0,Ultra Luxury,250.125,Entire home/apt,Entire villa,8,164.0,True,Mixed,0,,,,,,,,,f,0.0,0
1141104192675365660,487789716,Palma de Mallorca,39.5755931,2.6420447,2022-11-15,312.0,Premium,156.0,Private room,Room in hotel,2,3.0,False,Mixed,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.34,t,1872.0,6
1141123361206533312,406509877,Palma de Mallorca,39.5283923,2.732333,2021-06-11,286.0,Premium,143.0,Private room,Room in hotel,2,2.0,False,Local,12,4.75,4.42,4.75,4.5,4.5,4.58,4.33,1.09,t,20592.0,72
1141172433275016291,80839530,Santanyí,39.3726,3.22838,2016-06-30,473.0,Luxury,59.125,Entire home/apt,Entire villa,8,2769.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28,f,2838.0,6
1141262987076947615,573840773,Sóller,39.79762,2.69603,2024-04-23,230.0,Premium,38.333333333333336,Entire home/apt,Entire villa,6,1.0,False,Local,0,,,,,,,,,f,0.0,0
1141276948941719021,567321744,Llucmajor,39.49819,2.75645,2024-03-16,54.0,Budget,27.0,Private room,Room in hotel,2,4.0,True,Mixed,20,4.05,4.2,4.4,4.5,4.15,4.15,4.1,1.24,f,3888.0,72
1141328331712817466,573840814,Maria de la Salut,39.66447,3.07494,2024-04-23,77.0,Budget,15.4,Entire home/apt,Entire home,5,1.0,False,Local,14,4.64,4.86,4.93,4.79,4.86,4.57,4.79,0.86,t,3234.0,42
1141393584474699124,502782474,Campanet,39.78008,2.95915,2023-02-25,984.0,Luxury,164.0,Entire home/apt,Entire villa,6,5.0,True,Mixed,13,4.54,4.46,4.77,4.85,4.77,4.77,4.31,0.78,f,35424.0,36
1141770611137869758,123400600,Búger,39.755811,2.989742,2017-03-30,290.0,Premium,48.333333333333336,Entire home/apt,Entire home,6,75.0,True,Mixed,0,,,,,,,,,f,0.0,0
1141770614257097851,163377739,Inca,39.715005,2.945575,2017-12-19,285.0,Premium,35.625,Entire home/apt,Entire home,8,115.0,True,Mixed,0,,,,,,,,,f,0.0,0
1141890618687166166,80839530,Muro,39.79674,3.12322,2016-06-30,279.0,Premium,34.875,Entire home/apt,Entire home,8,2769.0,True,Global,1,4.0,4.0,4.0,3.0,5.0,4.0,4.0,0.08,f,0.0,0
1141924229152741702,406509877,Palma de Mallorca,39.5283923,2.732333,2021-06-11,305.0,Premium,152.5,Private room,Room in hotel,2,2.0,False,Local,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.36,t,3660.0,12
1142531730585501157,22149398,Son Servera,39.6136035,3.3901167,2014-10-05,140.0,Mid-range,28.0,Entire home/apt,Entire rental unit,5,4.0,True,Global,21,4.67,4.81,4.67,4.86,4.9,4.81,4.48,1.45,f,14280.0,102
1142569200997679576,80839530,Esporles,39.66366,2.57978,2016-06-30,444.0,Luxury,74.0,Entire home/apt,Entire villa,6,2769.0,True,Global,0,,,,,,,,,f,0.0,0
1142581810369138654,487789716,Palma de Mallorca,39.5755931,2.6420447,2022-11-15,329.0,Premium,164.5,Private room,Room in hotel,2,3.0,False,Mixed,15,4.87,4.93,4.93,5.0,4.8,4.93,4.6,1.12,t,25662.0,78
1142587668882560543,80839530,Alcúdia,39.8353,3.11238,2016-06-30,501.0,Luxury,62.625,Entire home/apt,Entire villa,8,2769.0,True,Global,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.56,f,21042.0,42
1142646125527457843,564443709,Alcúdia,39.82519,3.11741,2024-02-28,827.0,Luxury,103.375,Entire home/apt,Entire villa,8,33.0,True,Mixed,15,4.73,4.8,4.47,4.53,5.0,4.87,4.6,0.5,t,34734.0,42
1142721641721947298,559576299,Santa Margalida,39.7390591067598,3.22084158503625,2024-01-31,9000.0,Ultra Luxury,1285.7142857142858,Entire home/apt,Entire villa,7,671.0,True,Global,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.15,f,54000.0,6
1142814412566693531,27572857,Palma de Mallorca,39.55373058151757,2.6130217440556107,2015-02-11,149.0,Mid-range,37.25,Entire home/apt,Entire rental unit,4,22.0,True,Global,0,,,,,,,,,t,0.0,0
1142888220077486285,565939213,Calvià,39.48601,2.48144,2024-03-07,190.0,Mid-range,47.5,Entire home/apt,Entire rental unit,4,4.0,True,Mixed,34,4.82,4.88,4.53,4.62,4.94,4.94,4.65,2.13,t,30780.0,162
1143199933304889173,122491844,Muro,39.72487,3.08748,2017-03-25,335.0,Premium,55.833333333333336,Entire home/apt,Entire villa,6,288.0,True,Mixed,2,3.5,3.5,3.0,1.5,4.5,3.0,3.5,0.15,f,2010.0,6
1143227984966931910,573812701,Capdepera,39.71028,3.46054,2024-04-23,75.0,Budget,75.0,Private room,Private room in rental unit,1,2.0,False,Mixed,28,4.68,4.61,4.46,4.86,4.86,4.93,4.57,1.71,f,13500.0,180
1143239439152401385,76875955,Búger,39.76827,2.99737,2016-06-10,559.0,Luxury,46.583333333333336,Entire home/apt,Entire villa,12,401.0,True,Mixed,5,4.6,4.6,4.6,5.0,5.0,4.8,4.6,0.34,f,13416.0,24
1143240885301973164,133518187,Ses Salines,39.33745,3.05219,2017-06-05,692.0,Luxury,86.5,Entire home/apt,Entire villa,8,129.0,True,Mixed,0,,,,,,,,,f,0.0,0
1143247304055327115,102601441,Palma de Mallorca,39.58505,2.63421,2016-11-05,63.0,Budget,63.0,Private room,Private room in rental unit,1,1.0,False,Local,36,5.0,4.97,4.92,4.92,4.94,4.81,4.83,2.33,t,10962.0,174
1143291994769703978,133518187,Campos,39.35165,3.01521,2017-06-05,217.0,Premium,36.166666666666664,Entire home/apt,Entire home,6,129.0,True,Mixed,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12,f,1302.0,6
1143455451510981694,568348803,Capdepera,39.70071,3.454851,2024-03-22,9715.0,Ultra Luxury,1619.1666666666667,Entire home/apt,Entire rental unit,6,541.0,True,Global,0,,,,,,,,,f,0.0,0
1143965239313168779,118347637,Sa Pobla,39.802746,3.014386,2017-02-27,302.0,Premium,50.333333333333336,Entire home/apt,Entire home,6,87.0,True,Mixed,0,,,,,,,,,f,0.0,0
1144126714349080702,34489804,Marratxí,39.62063,2.76704,2015-05-29,1167.0,Ultra Luxury,97.25,Entire home/apt,Entire villa,12,1.0,False,Local,17,4.88,4.88,4.76,4.94,5.0,4.82,4.82,1.15,t,105030.0,90
1144273895977673667,134859446,Palma de Mallorca,39.55266,2.70182,2017-06-13,209.0,Premium,16.076923076923077,Entire home/apt,Entire home,13,21.0,True,Mixed,79,4.77,4.78,4.73,4.65,4.87,4.25,4.66,4.65,t,53295.0,255
1145458656390632667,113967804,Santanyí,39.3427682,3.093101,2017-01-30,457.0,Luxury,76.16666666666667,Entire home/apt,Entire home,6,25.0,True,Mixed,0,,,,,,,,,,0.0,0
1145458669865965580,113967804,Felanitx,39.41743,3.2742,2017-01-30,2059.0,Ultra Luxury,147.07142857142858,Entire home/apt,Entire home,14,25.0,True,Mixed,3,4.33,4.33,4.67,5.0,5.0,4.33,4.0,0.21,,0.0,0
1145458689194359827,113967804,Santanyí,39.3231909,3.140894,2017-01-30,451.0,Luxury,112.75,Entire home/apt,Entire home,4,25.0,True,Mixed,0,,,,,,,,,,0.0,0
1145529577710722129,574828156,Llucmajor,39.50065,2.75022,2024-04-29,2104.0,Ultra Luxury,210.4,Entire home/apt,Boat,10,1.0,False,Local,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,f,0.0,0
1145551216347653276,88886199,Manacor,39.55259,3.30198,2016-08-09,327.0,Premium,54.5,Entire home/apt,Entire cottage,6,30.0,True,Mixed,2,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.14,t,4578.0,14
1145606357655129446,263599263,Campos,39.44013,3.01074,2019-05-23,345.0,Premium,43.125,Entire home/apt,Entire chalet,8,14.0,True,Local,5,5.0,4.6,4.4,4.6,4.8,4.2,4.6,1.67,f,24150.0,70
1145639317285100213,481483933,Capdepera,39.71078,3.46566,2022-09-29,66.0,Budget,22.0,Private room,Private room in rental unit,3,7.0,True,Global,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33,f,1584.0,24
1145719706119389630,532339032,Pollença,39.9180298797468,3.0543102982031485,2023-08-17,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire home,6,507.0,True,Global,0,,,,,,,,,f,0.0,0
1146223206846352672,574995529,Calvià,39.520810422620585,2.4821272538304844,2024-04-30,190.0,Mid-range,47.5,Entire home/apt,Entire rental unit,4,1.0,False,Local,8,4.5,4.5,4.63,4.88,4.13,4.88,4.5,2.42,f,9120.0,48
1146225617942642207,572775976,Selva,39.76164,2.92028,2024-04-17,342.0,Premium,48.857142857142854,Entire home/apt,Entire villa,7,4.0,True,Mixed,20,4.85,4.85,4.7,4.95,5.0,4.75,4.6,1.25,t,34200.0,100
1146278561401120087,1964749,Palma de Mallorca,39.55483677945754,2.6112025603652,2012-03-18,70.0,Budget,35.0,Entire home/apt,Entire loft,2,6.0,True,Mixed,4,4.25,4.25,4.75,5.0,5.0,4.5,3.75,0.27,f,8680.0,124
1146304420849745355,81580920,Búger,39.768457107,2.998188455,2016-07-04,750.0,Luxury,62.5,Entire home/apt,Entire cottage,12,172.0,True,Mixed,0,,,,,,,,,f,0.0,0
1146518616698785569,91971058,Sencelles,39.65173,2.89939,2016-08-26,90.0,Budget,45.0,Entire home/apt,Farm stay,2,1.0,False,Local,9,3.89,4.56,3.33,4.56,4.67,4.22,3.33,0.62,f,1620.0,18
1147138857596489576,549699849,Campanet,39.7748,2.96484,2023-12-06,10000.0,Ultra Luxury,1666.6666666666667,Entire home/apt,Entire rental unit,6,465.0,True,Global,0,,,,,,,,,f,0.0,0
1147170315204325391,575262800,Palma de Mallorca,39.62278159598672,2.6225816753936826,2024-05-01,158.0,Mid-range,26.333333333333332,Entire home/apt,Entire home,6,1.0,False,Local,47,4.98,5.0,4.98,4.96,4.89,4.81,4.85,2.96,t,40290.0,255
1147509588173203429,80839530,Santanyí,39.34376,3.15727,2016-06-30,306.0,Premium,51.0,Entire home/apt,Entire villa,6,2769.0,True,Global,0,,,,,,,,,f,0.0,0
1147509993073636152,80839530,Santanyí,39.36563801657823,3.2088905742260345,2016-06-30,254.0,Premium,31.75,Entire home/apt,Entire home,8,2769.0,True,Global,2,3.5,3.5,3.0,4.5,4.0,3.5,4.0,0.65,f,3048.0,12
1147548000859025881,568348803,Búger,39.768329,2.998008,2024-03-22,9000.0,Ultra Luxury,750.0,Entire home/apt,Entire villa,12,541.0,True,Global,2,4.5,5.0,5.0,4.5,4.5,4.5,4.5,0.14,f,0.0,0
1147591065605408900,65697804,Muro,39.801649841119,3.118264141803,2016-04-04,314.0,Premium,39.25,Entire home/apt,Entire home,8,512.0,True,Mixed,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.21,f,3768.0,12
1147591171706826957,50885662,Muro,39.77114,3.14495,2015-12-09,345.0,Premium,57.5,Entire home/apt,Entire home,6,40.0,True,Mixed,0,,,,,,,,,f,0.0,0
1147591253326584181,50885662,Muro,39.77194,3.14405,2015-12-09,345.0,Premium,57.5,Entire home/apt,Entire home,6,40.0,True,Mixed,0,,,,,,,,,f,0.0,0
1147646077517609874,563702529,Sencelles,39.6460665,2.8994973,2024-02-24,291.0,Premium,48.5,Entire home/apt,Entire home,6,1.0,False,Local,2,4.5,5.0,4.5,3.5,4.0,4.5,5.0,0.16,f,1746.0,6
1147660763027680935,575370572,Sant Llorenç des Cardassar,39.65876,3.25618,2024-05-02,300.0,Premium,50.0,Entire home/apt,Entire home,6,1.0,False,Local,3,5.0,5.0,5.0,5.0,4.33,4.0,5.0,0.22,f,36000.0,120
1147793916962722936,71611818,Pollença,39.86098,3.06856,2016-05-12,349.0,Premium,43.625,Entire home/apt,Entire villa,8,36.0,True,Local,0,,,,,,,,,t,0.0,0
1147815128941294311,435969139,Selva,39.75208139687262,2.902642124932293,2021-12-14,275.0,Premium,45.833333333333336,Entire home/apt,Entire cottage,6,1.0,False,Local,7,5.0,5.0,4.86,5.0,5.0,4.86,4.86,0.49,f,11000.0,40
1147870929507771137,32996889,Palma de Mallorca,39.5535203,2.6074294,2015-05-09,40.0,Budget,10.0,Entire home/apt,Entire home,4,1.0,False,Local,5,5.0,5.0,4.4,5.0,5.0,5.0,4.4,0.33,t,10200.0,255
1148226458974259813,549699849,Santanyí,39.328748744439416,3.150683197587956,2023-12-06,10000.0,Ultra Luxury,2500.0,Entire home/apt,Entire villa,4,465.0,True,Global,0,,,,,,,,,f,0.0,0
1148284124869366417,384636235,Santa Margalida,39.70166,3.10436,2021-01-15,65.0,Budget,32.5,Entire home/apt,Entire rental unit,2,106.0,True,Global,7,4.14,3.86,4.43,3.86,4.29,4.71,4.43,0.58,f,2730.0,42
1148352307462705727,568348803,Sa Pobla,39.81313450157115,3.022545589357706,2024-03-22,10000.0,Ultra Luxury,1250.0,Entire home/apt,Entire villa,8,541.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,f,0.0,0
1148952047333288790,433019630,Alaró,39.70356,2.7833,2021-11-22,501.0,Luxury,41.75,Entire home/apt,Entire home,12,6.0,True,Mixed,13,4.15,4.31,4.38,4.38,4.38,4.08,4.15,0.86,f,50100.0,100
1149189493427444243,507261788,Alcúdia,39.8615236,3.1431672,2023-03-27,960.0,Luxury,120.0,Entire home/apt,Entire villa,8,31.0,True,Mixed,0,,,,,,,,,f,0.0,0
1149313276471749318,532339032,Manacor,39.55546837395876,3.2379768586487145,2023-08-17,724.0,Luxury,72.4,Entire home/apt,Entire villa,10,507.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,f,0.0,0
1149884120557647963,560450553,Felanitx,39.38024258683173,3.239011561376972,2024-02-05,239.0,Premium,47.8,Entire home/apt,Entire rental unit,5,6.0,True,Local,7,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0.56,f,8604.0,36
1150111275667136173,560450553,Felanitx,39.380275758342286,3.2390330190490912,2024-02-05,211.0,Premium,42.2,Entire home/apt,Entire rental unit,5,6.0,True,Local,8,4.88,4.75,4.88,5.0,4.75,5.0,4.63,0.49,f,10128.0,48
1150115934421406204,560450553,Felanitx,39.38022600107052,3.2389471883606147,2024-02-05,242.0,Premium,48.4,Entire home/apt,Entire rental unit,5,6.0,True,Local,3,4.33,5.0,4.67,5.0,5.0,5.0,5.0,0.25,f,3872.0,16
1150479101529403779,565568466,Manacor,39.467956,3.273157,2024-03-05,100.0,Budget,50.0,Private room,Private room in home,2,1.0,False,Local,28,4.89,4.79,4.89,4.79,4.86,4.64,4.61,1.86,t,7800.0,78
1150652309023837366,80839530,Capdepera,39.69263,3.42327,2016-06-30,475.0,Luxury,59.375,Entire home/apt,Entire villa,8,2769.0,True,Global,1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.86,f,2850.0,6
1150669171475647966,173328477,Pollença,39.86187,2.96043,2018-02-14,948.0,Luxury,79.0,Entire home/apt,Entire villa,12,164.0,True,Mixed,0,,,,,,,,,f,0.0,0
1150842826167384822,134859446,Palma de Mallorca,39.53662,2.79671,2017-06-13,645.0,Luxury,40.3125,Entire home/apt,Entire villa,16,21.0,True,Mixed,55,4.82,4.78,4.73,4.87,4.87,4.51,4.73,3.57,t,164475.0,255
1151316424792949234,565714005,Alcúdia,39.84217,3.07725,2024-03-06,351.0,Premium,58.5,Entire home/apt,Entire villa,6,286.0,True,Global,1,4.0,5.0,5.0,4.0,5.0,5.0,5.0,0.41,t,2106.0,6
1151316829693630571,565714005,Pollença,39.90205,3.07844,2024-03-06,1082.0,Ultra Luxury,135.25,Entire home/apt,Entire villa,8,286.0,True,Global,2,4.5,4.5,4.5,5.0,4.5,5.0,4.0,0.44,t,12984.0,12
1151317677901754803,565714005,Pollença,39.86829,3.0344,2024-03-06,276.0,Premium,69.0,Entire home/apt,Entire villa,4,286.0,True,Global,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.84,t,4968.0,18
1151318367467084035,565714005,Sa Pobla,39.81683,3.02429,2024-03-06,862.0,Luxury,61.57142857142857,Entire home/apt,Entire villa,14,286.0,True,Global,0,,,,,,,,,t,0.0,0
1151334771284764079,80839530,Manacor,39.55732929973821,3.1988940330519595,2016-06-30,272.0,Premium,34.0,Entire home/apt,Entire villa,8,2769.0,True,Global,0,,,,,,,,,f,0.0,0
1151378846781942778,565714005,Santanyí,39.37415,3.22602,2024-03-06,499.0,Luxury,83.16666666666667,Entire home/apt,Entire villa,6,286.0,True,Global,1,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.46,t,2994.0,6
1151378868605858657,565714005,Banyalbufar,39.68708,2.51872,2024-03-06,646.0,Luxury,80.75,Entire home/apt,Entire villa,8,286.0,True,Global,4,4.0,4.0,3.75,4.5,4.0,4.75,4.0,0.32,t,11628.0,18
1151379047228038290,565714005,Pollença,39.87906,3.0397,2024-03-06,344.0,Premium,57.333333333333336,Entire home/apt,Entire villa,6,286.0,True,Global,2,4.5,4.5,5.0,4.5,5.0,5.0,5.0,0.17,t,4128.0,12
1151379083666064453,565714005,Pollença,39.87882,3.05899,2024-03-06,361.0,Premium,45.125,Entire home/apt,Entire villa,8,286.0,True,Global,6,4.83,4.83,4.83,4.67,5.0,4.67,5.0,0.39,t,10830.0,30
1151379156189458876,565714005,Pollença,39.91127,3.08627,2024-03-06,475.0,Luxury,95.0,Entire home/apt,Entire villa,5,286.0,True,Global,0,,,,,,,,,t,0.0,0
1151379317224370685,565714005,Pollença,39.89149,3.01934,2024-03-06,343.0,Premium,85.75,Entire home/apt,Entire villa,4,286.0,True,Global,2,4.5,3.5,3.5,5.0,3.5,4.5,3.0,0.18,t,4116.0,12
1151379386573207818,565714005,Santa Margalida,39.69384,3.11391,2024-03-06,361.0,Premium,60.166666666666664,Entire home/apt,Entire villa,6,286.0,True,Global,9,4.89,4.78,4.89,4.89,4.78,4.56,4.67,0.56,t,17328.0,48
1151380048474115597,565714005,Pollença,39.88965,3.02622,2024-03-06,312.0,Premium,156.0,Entire home/apt,Entire villa,2,286.0,True,Global,0,,,,,,,,,t,0.0,0
1151380095652950197,565714005,Santanyí,39.4001,3.20727,2024-03-06,970.0,Luxury,80.83333333333333,Entire home/apt,Entire villa,12,286.0,True,Global,1,5.0,5.0,5.0,5.0,3.0,5.0,4.0,0.23,t,5820.0,6
1151400026067743593,80839530,Binissalem,39.68771,2.87946,2016-06-30,286.0,Premium,71.5,Entire home/apt,Entire villa,4,2769.0,True,Global,10,4.5,4.8,4.4,4.9,4.6,4.4,4.2,0.61,f,5148.0,18
1152158414929178674,26691437,Andratx,39.57851536829708,2.398658527539061,2015-01-25,427.0,Luxury,53.375,Entire home/apt,Farm stay,8,77.0,True,Global,12,4.67,4.75,4.58,4.83,4.92,4.75,4.75,0.76,t,30744.0,72
1152212396815567734,549699849,Sant Llorenç des Cardassar,39.59119,3.27974,2023-12-06,9000.0,Ultra Luxury,1125.0,Entire home/apt,Entire villa,8,465.0,True,Global,1,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.07,f,0.0,0
1152635894893127148,163377739,Alcúdia,39.819404,3.116289,2017-12-19,223.0,Premium,37.166666666666664,Entire home/apt,Entire rental unit,6,115.0,True,Mixed,18,4.83,5.0,4.94,4.78,4.83,4.94,4.67,1.13,f,16056.0,72
1152684320563149214,129822323,Santanyí,39.32237707912862,3.109270458044424,2017-05-11,287.0,Premium,47.833333333333336,Entire home/apt,Entire home,6,19.0,True,Mixed,10,5.0,4.9,5.0,4.7,5.0,4.7,4.9,0.69,t,18368.0,64
1152749967209498862,12794795,Santanyí,39.3212669,3.1322427,2014-03-04,324.0,Premium,54.0,Entire home/apt,Entire home,6,33.0,True,Mixed,6,4.83,4.83,4.67,4.83,4.83,4.5,4.17,0.4,t,5832.0,18
1152995767493637215,9328306,Esporles,39.67363,2.58289,2013-10-09,480.0,Luxury,60.0,Entire home/apt,Entire home,8,4.0,True,Global,10,4.9,5.0,5.0,4.8,4.8,4.9,4.9,0.7,t,26880.0,56
1153299794463658934,532339032,Alcúdia,39.8527419,3.1223164,2023-08-17,258.0,Premium,64.5,Entire home/apt,Entire villa,4,507.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09,f,1548.0,6
1153299962465087894,549699849,Santanyí,39.3295247,3.153202,2023-12-06,499.0,Luxury,83.16666666666667,Entire home/apt,Entire home,6,465.0,True,Global,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,f,0.0,0
1153382087819127765,133518187,Santanyí,39.33438,3.14134,2017-06-05,753.0,Luxury,94.125,Entire home/apt,Entire villa,8,129.0,True,Mixed,0,,,,,,,,,f,0.0,0
1153457204250054621,181465607,Palma de Mallorca,39.54959,2.69941,2018-03-30,220.0,Premium,55.0,Entire home/apt,Entire home,4,2.0,False,Local,52,4.94,4.92,4.94,4.96,5.0,4.48,4.81,3.32,t,56100.0,255
1153571559439513696,80839530,Sant Llorenç des Cardassar,39.579524314291405,3.3639154869976573,2016-06-30,387.0,Premium,48.375,Entire home/apt,Entire villa,8,2769.0,True,Global,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1.41,f,6966.0,18
1153598227173193748,342539479,Palma de Mallorca,39.53875,2.75427,2020-03-27,79.0,Budget,39.5,Entire home/apt,Entire rental unit,2,3.0,False,Local,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07,f,0.0,0
1153652772417900728,156040497,Santa Margalida,39.74298,3.13441,2017-10-24,945.0,Luxury,67.5,Entire home/apt,Entire home,14,5.0,True,Mixed,0,,,,,,,,,t,0.0,0
1153762721184459335,344865861,Pollença,39.90909610000001,3.0815329,2020-04-28,150.0,Mid-range,37.5,Entire home/apt,Entire rental unit,4,2.0,False,Local,30,4.83,4.87,4.87,4.97,5.0,4.83,4.8,1.99,f,26400.0,176
1153952702672564425,569924366,Pollença,39.88688,3.05651,2024-03-31,585.0,Luxury,73.125,Entire home/apt,Entire villa,8,8.0,True,Mixed,15,5.0,4.87,4.8,4.87,5.0,4.93,5.0,0.95,t,35100.0,60
1153996087316908735,475234409,Palma de Mallorca,39.5709225913922,2.657204456627369,2022-08-16,65.0,Budget,32.5,Private room,Private room in rental unit,2,16.0,True,Global,62,4.66,4.75,4.69,4.89,4.9,4.87,4.44,3.9,f,12480.0,192
1154386692378528511,559576299,Sant Llorenç des Cardassar,39.65725661866111,3.2861679494067264,2024-01-31,9429.0,Ultra Luxury,4714.5,Entire home/apt,Entire rental unit,2,671.0,True,Global,0,,,,,,,,,f,0.0,0
1154925569938024141,43534702,Calvià,39.57643,2.47471,2015-09-06,437.0,Luxury,72.83333333333333,Entire home/apt,Entire home,6,1.0,False,Local,4,5.0,5.0,5.0,5.0,4.75,4.75,4.75,0.29,f,15732.0,36
1155112179372920037,549699849,Santanyí,39.3612656,3.2276682,2023-12-06,9000.0,Ultra Luxury,2250.0,Entire home/apt,Entire villa,4,465.0,True,Global,6,4.67,4.33,4.5,5.0,5.0,4.67,4.33,0.4,f,270000.0,30
1155471336972707170,110127838,Alaró,39.70824,2.79247,2017-01-06,179.0,Mid-range,29.833333333333332,Entire home/apt,Entire rental unit,6,1.0,False,Local,60,4.73,4.82,4.65,4.87,4.95,4.73,4.68,3.88,f,45645.0,255
1155473736913230605,559576299,Sant Llorenç des Cardassar,39.65725661866111,3.2861679494067264,2024-01-31,9429.0,Ultra Luxury,2357.25,Entire home/apt,Entire rental unit,4,671.0,True,Global,0,,,,,,,,,f,0.0,0
1155479348057821464,80839530,Sa Pobla,39.77297267014702,3.0099616140815217,2016-06-30,305.0,Premium,38.125,Entire home/apt,Entire villa,8,2769.0,True,Global,0,,,,,,,,,f,0.0,0
1155627800602059540,577293424,Manacor,39.51234,3.18214,2024-05-13,220.0,Premium,36.666666666666664,Entire home/apt,Entire home,6,1.0,False,Local,19,4.74,4.63,4.74,4.74,4.84,4.79,4.58,1.19,t,17160.0,78
1155679131528861771,410014757,Montuïri,39.55687,3.01868,2021-06-30,274.0,Premium,34.25,Entire home/apt,Entire home,8,156.0,True,Global,2,3.0,3.0,2.5,3.0,2.5,3.0,3.0,0.15,f,1644.0,6
1155767036501692796,40506914,Pollença,39.904,3.05695,2015-08-04,708.0,Luxury,70.8,Entire home/apt,Entire villa,10,29.0,True,Mixed,0,,,,,,,,,t,0.0,0
1156215366684304980,144152612,Felanitx,39.399562101820536,3.1534282613769538,2017-08-03,250.0,Premium,41.666666666666664,Entire home/apt,Entire villa,6,1.0,False,Local,0,,,,,,,,,f,0.0,0
